,0
1197,CTC-338M12.4
1198,CTC-425F1.4
1199,CTC-428H11.2
1200,CTC-479C5.12
1201,CTD-2017D11.1
1202,CTD-2020K17.1
1203,CTD-2090I13.1
1204,CTD-2336O2.1
1205,CTD-2376I20.1
1206,CTD-3184A7.4
1207,CTD-3252C9.4
1208,CTDSP1
1209,CTGF
1210,CTHRC1
1211,CTLA4
1212,CTNNAL1
1213,CTR9
1214,CTSA
1215,CTSB
1216,CTSC
1217,CTSD
1218,CTSF
1219,CTSG
1220,CTSH
1221,CTSK
1222,CTSL
1223,CTSO
1224,CTSS
1225,CTSV
1226,CTSW
1227,CTSZ
1228,CUL3
1229,CUTALP
1230,CUX1
1231,CWC25
1232,CWF19L2
1233,CX3CL1
1234,CX3CR1
1235,CXCL1
1236,CXCL10
1237,CXCL12
1238,CXCL14
1239,CXCL16
1240,CXCL17
1241,CXCL2
1242,CXCL3
1243,CXCL8
1244,CXCR3
1245,CXCR5
1246,CXCR6
1247,CXXC5
1248,CXorf21
1249,CXorf40A
1250,CXorf65
1251,CYB561A3
1252,CYB5A
1253,CYB5R4
1254,CYBB
1255,CYBC1
1256,CYGB
1257,CYP1B1
1258,CYP20A1
1259,CYP27A1
1260,CYP2U1
1261,CYP51A1
1262,CYP7B1
1263,CYR61
1264,CYSLTR1
1265,CYSTM1
1266,CYTH3
1267,CYTH4
1268,CYTL1
1269,CYTOR
1270,CYYR1
1271,DAAM1
1272,DAB2
1273,DANCR
1274,DAPK1
1275,DAPK2
1276,DAPP1
1277,DBF4
1278,DCBLD1
1279,DCN
1280,DCTN6
1281,DDB2
1282,DDHD1
1283,DDIT4
1284,DDR2
1285,DDX11
1286,DDX3Y
1287,DDX58
1288,DDX60
1289,DDX60L
1290,DEF6
1291,DEFA1
1292,DEFA5
1293,DEFB1
1294,DENND1B
1295,DENND1C
1296,DENND2C
1297,DENND3
1298,DENND4A
1299,DENND5B
1300,DEPDC1
1301,DEPP1
1302,DERL3
1303,DES
1304,DFNB31
1305,DGKD
1306,DGKE
1307,DGKG
1308,DGKZ
1309,DHFR
1310,DHFR2
1311,DHRS1
1312,DHRS3
1313,DHRS9
1314,DIAPH3
1315,DICER1
1316,DIO2
1317,DIO3OS
1318,DIP2A
1319,DIPK2A
1320,DIRAS3
1321,DISP2
1322,DKK1
1323,DLC1
1324,DLG5
1325,DLGAP5
1326,DLK1
1327,DLL1
1328,DLX5
1329,DMKN
1330,DMTN
1331,DMXL1
1332,DMXL2
1333,DNAAF1
1334,DNAAF2
1335,DNAH1
1336,DNAJA1
1337,DNAJA4
1338,DNAJB1
1339,DNAJB14
1340,DNAJB4
1341,DNAJB9
1342,DNAJC1
1343,DNAJC3
1344,DNAJC3-DT
1345,DNASE1L3
1346,DNASE2B
1347,DNHD1
1348,DNM3
1349,DNTT
1350,DOCK10
1351,DOCK2
1352,DOCK4
1353,DOCK5
1354,DOK2
1355,DOK3
1356,DONSON
1357,DPEP1
1358,DPF3
1359,DPP4
1360,DPT
1361,DPY19L2P2
1362,DPYD
1363,DRAIC
1364,DRAXIN
1365,DSC2
1366,DSE
1367,DSEL
1368,DSP
1369,DST
1370,DSTYK
1371,DTHD1
1372,DTX1
1373,DTX2P1-UPK3BP1-PMS2P11
1374,DUOX1
1375,DUSP1
1376,DUSP10
1377,DUSP16
1378,DUSP18
1379,DUSP2
1380,DUSP23
1381,DUSP4
1382,DUSP5
1383,DUSP6
1384,DYNLT3
1385,DYSF
1386,DZIP3
1387,E2F2
1388,E2F5
1389,EAF1
1390,EAF2
1391,EBF1
1392,EBI3
1393,EBLN3
1394,EBLN3P
1395,ECE1
1396,ECM1
1397,ECM2
1398,ECSCR
1399,ECT2
1400,EDN1
1401,EDNRB
1402,EEF1A1P13
1403,EEF1A1P3
1404,EEF1A1P5
1405,EEF1B2P2
1406,EEF1B2P3
1407,EEF1B2P6
1408,EEF1DP7
1409,EEF1G
1410,EFEMP1
1411,EFEMP2
1412,EFHC1
1413,EFHC2
1414,EFHD2
1415,EFNA1
1416,EFNB2
1417,EGFL7
1418,EGFLAM
1419,EGLN3
1420,EGR1
1421,EGR2
1422,EGR3
1423,EHBP1L1
1424,EHD1
1425,EHD2
1426,EHD3
1427,EHMT1
1428,EIF1AY
1429,EIF1P3
1430,EIF2AK2
1431,EIF2AK3
1432,EIF3FP3
1433,EIF3J-AS1
1434,EIF3J-DT
1435,EIF3LP2
1436,EIF4BP3
1437,EIF5AL1
1438,ELANE
1439,ELF3
1440,ELK3
1441,ELL2
1442,ELL3
1443,ELMO1
1444,ELMO2
1445,ELMSAN1
1446,ELN
1447,ELOBP2
1448,ELOVL4
1449,ELOVL6
1450,ELOVL7
1451,ELP1
1452,EMBP1
1453,EMC3-AS1
1454,EMCN
1455,EMILIN1
1456,EMILIN2
1457,EML6
1458,EMP1
1459,EMP2
1460,ENAH
1461,ENC1
1462,ENDOD1
1463,ENG
1464,ENHO
1465,ENPP1
1466,ENPP2
1467,ENTPD1
1468,EOMES
1469,EP400P1
1470,EPAS1
1471,EPB41L2
1472,EPB41L3
1473,EPB42
1474,EPG5
1475,EPGN
1476,EPHA4
1477,EPHB6
1478,EPHX1
1479,EPHX2
1480,EPM2AIP1
1481,EPS15
1482,EPSTI1
1483,ERAP2
1484,ERBB2IP
