,0
1010,MREG
1011,PECR
1012,SMARCAL1
1013,IGFBP2
1014,IGFBP5
1015,AC007563.5
1016,GPBAR1
1017,PNKD
1018,TMBIM1
1019,VIL1
1020,ZNF142
1021,RNF25
1022,WNT6
1023,WNT10A
1024,CFAP65
1025,RETREG2
1026,GLB1L
1027,DES
1028,SPEG
1029,STK11IP
1030,EPHA4
1031,SGPP2
1032,AC013448.1
1033,AP1S3
1034,FAM124B
1035,DOCK10
1036,IRS1
1037,RHBDD1
1038,COL4A4
1039,AGFG1
1040,CCL20
1041,PID1
1042,FBXO36
1043,SLC16A14
1044,SP110
1045,SP140L
1046,ITM2C
1047,C2orf72
1048,HTR2B
1049,B3GNT7
1050,NMUR1
1051,PTMA
1052,ECEL1
1053,TIGD1
1054,EFHD1
1055,GIGYF2
1056,INPP5D
1057,ARL4C
1058,AGAP1
1059,AC105760.2
1060,AC112715.2
1061,COL6A3
1062,MLPH
1063,RAB17
1064,LRRFIP1
1065,RBM44
1066,RAMP1
1067,SCLY
1068,HES6
1069,PER2
1070,RP11-5O24.1
1071,ASB1
1072,TWIST2
1073,COPS9
1074,GPC1
1075,RNPEPL1
1076,GPR35
1077,KIF1A
1078,MTERF4
1079,PASK
1080,PPP1R7
1081,D2HGDH
1082,NEU4
1083,PDCD1
1084,LINC01266
1085,CNTN4
1086,CRBN
1087,LRRN1
1088,EGOT
1089,ARL8B
1090,GRM7
1091,LMCD1-AS1
1092,LMCD1
1093,SSUH2
1094,OXTR
1095,THUMPD3
1096,LHFPL4
1097,RP11-266J6.2
1098,JAGN1
1099,RP11-1020A11.2
1100,EMC3
1101,AC022007.5
1102,FANCD2
1103,VHL
1104,IRAK2
1105,LINC00852
1106,GHRLOS
1107,SLC6A11
1108,HRH1
1109,VGLL4
1110,TMEM40
1111,RPL32
1112,FBLN2
1113,GRIP2
1114,FGD5-AS1
1115,NR2C2
1116,SH3BP5
1117,EAF1-AS1
1118,HACL1
1119,ANKRD28
1120,GALNT15
1121,OXNAD1
1122,RP11-415F23.2
1123,ZNF385D
1124,NKIRAS1
1125,NR1D2
1126,TOP2B
1127,LRRC3B
1128,SLC4A7
1129,EOMES
1130,CMC1
1131,AZI2
1132,ZCWPW2
1133,RBMS3
1134,RBMS3-AS2
1135,CMTM7
1136,DYNC1LI1
1137,CCR4
1138,CRTAP
1139,SUSD5
1140,FBXL2
1141,UBP1
1142,PDCD6IP
1143,EPM2AIP1
1144,LRRFIP2
1145,GOLGA4-AS1
1146,GOLGA4
1147,ITGA9
1148,MYD88
1149,XYLB
1150,EXOG
1151,WDR48
1152,SLC25A38
1153,RPSA
1154,MYRIP
1155,ENTPD3
1156,VIPR1
1157,NKTR
1158,RP4-613B23.1
1159,ACKR2
1160,SNRK-AS1
1161,TCAIM
1162,ZNF445
