,0
1047,ENDOG
1048,ENG
1049,ENHO
1050,ENKUR
1051,ENO1
1052,ENO3
1053,ENPP1
1054,ENPP2
1055,ENPP3
1056,ENSA
1057,ENTHD1
1058,ENTPD1
1059,ENTPD7
1060,ENY2
1061,EPAS1
1062,EPB41L2
1063,EPB41L3
1064,EPB41L4A-AS1
1065,EPB41L5
1066,EPCAM
1067,EPHA3
1068,EPHB4
1069,EPHB6
1070,EPHX1
1071,EPS8L2
1072,EPSTI1
1073,EREG
1074,ERG
1075,ERG28
1076,ERICH1
1077,ERICH3
1078,ERP29
1079,ERRFI1
1080,ESAM
1081,ESD
1082,ETHE1
1083,ETS1
1084,ETS2
1085,ETV6
1086,EVA1A
1087,EVA1B
1088,EVA1C
1089,EVI2A
1090,EVI2B
1091,EVI5
1092,EVL
1093,EXT1
1094,EXTL2
1095,EZR
1096,F13A1
1097,F2RL3
1098,F3
1099,F8
1100,FAAH2
1101,FABP4
1102,FABP5
1103,FABP6
1104,FADS1
1105,FADS2
1106,FADS3
1107,FAHD1
1108,FAM104B
1109,FAM107A
1110,FAM107B
1111,FAM110A
1112,FAM110B
1113,FAM114A1
1114,FAM118A
1115,FAM13C
1116,FAM153B_ENSG00000182230
1117,FAM160A1-DT
1118,FAM162B
1119,FAM166B
1120,FAM167B
1121,FAM168A
1122,FAM174A
1123,FAM174B
1124,FAM183A
1125,FAM210B
1126,FAM214B
1127,FAM216B
1128,FAM227A
1129,FAM229B
1130,FAM241A
1131,FAM30A
1132,FAM43A
1133,FAM81B
1134,FAM89A
1135,FANK1
1136,FASN
1137,FAT1
1138,FAU
1139,FBLIM1
1140,FBLN1
1141,FBLN2
1142,FBLN5
1143,FBP1
1144,FBXL13
1145,FBXL7
1146,FBXO2
1147,FBXO32
1148,FBXO5
1149,FCER1A
1150,FCER1G
1151,FCGBP
1152,FCGR1A
1153,FCGR1B
1154,FCGR2A
1155,FCGR2B
1156,FCGR3A
1157,FCGR3B
1158,FCGRT
1159,FCHO2
1160,FCHSD2
1161,FCMR
1162,FCN1
1163,FCN3
1164,FCRL2
